,Endothelial_Sham,Endothelial_MCAO,Astrocyte_Sham,Astrocyte_MCAO,Microglia_Sham,Microglia_MCAO,Oligodendrocyte_Sham,Oligodendrocyte_MCAO,Pericyte_Sham,Pericyte_MCAO
ZFP458,0.0010792202,0.0015555266,0.0015990555,0.0023735377,0.0013223407,0.0022060832,0.0020048418,0.004995081,0.003319387,0.0018001953
ZFP457,0.0027249502,0.0016397022,0.0028051548,0.00088879897,0.0007334953,0.0003888015,0.0,0.0024087736,0.0017941855,0.0
ZFP595,0.00877588,0.0066274637,0.0062889103,0.008330274,0.008732795,0.008249564,0.0051963916,0.0054857302,0.00548928,0.0062086
ZFP953,0.01052806,0.006572243,0.005301159,0.005982762,0.011281834,0.0071231285,0.0021019795,0.005408268,0.0074830027,0.0048572044
GM28041,0.002573511,0.0026134427,0.0012807396,0.00070363446,0.001341938,0.0012593563,0.0,0.0010938476,0.0009077312,0.0015602184
GM17039,0.0005643464,0.00026574064,0.00048769853,0.00014834959,0.0004571387,9.7146316e-05,0.002257159,0.0,0.001011141,0.0
ZFP456,0.00695316,0.008780866,0.0049861753,0.0063831815,0.013759984,0.010970727,0.005738098,0.0,0.0014132846,0.0025457921
ZFP429,0.031100014,0.02470486,0.017727118,0.02080573,0.061331686,0.04645563,0.016387409,0.012339808,0.018586868,0.014177347
ZFP459,0.0010681662,0.00069419027,0.0010990202,0.0009410907,0.0002623259,0.0002536401,0.008498014,0.005852153,0.0024551926,0.0
ZFP874A,0.043452267,0.03073661,0.027852373,0.019810783,0.02164967,0.015144055,0.04581191,0.030910697,0.03149719,0.031199723
ZFP874B,0.028020697,0.018602392,0.016654678,0.01313727,0.017628761,0.010411128,0.039206695,0.017836805,0.023067914,0.018389802
ZFP58,0.026351357,0.01807394,0.025166495,0.013174692,0.03410533,0.020427048,0.030736974,0.01384423,0.03257603,0.021355873
ZFP87,0.1031962,0.080339424,0.06335017,0.042087853,0.060914904,0.03681275,0.07380851,0.08463452,0.0788484,0.055262744
ZFP748,0.020477984,0.015447809,0.019813227,0.01593116,0.024249282,0.02079505,0.028990438,0.016751401,0.013585726,0.01127834
9430065F17RIK,0.0010265376,0.0020031678,0.013442636,0.0060179103,0.00090924394,0.0001477927,0.037254162,0.008807595,0.0056330618,0.003975039
ZFP729B,0.022808729,0.0230703,0.019513624,0.020980844,0.033794586,0.032957476,0.02556484,0.027529644,0.02408366,0.02265988
GM37276,0.0025082345,0.0025066629,0.0026048895,0.0027454915,0.0028432964,0.0018159528,0.0057803215,0.010819555,0.004539912,0.001969992
ZFP729A,0.016392695,0.013281344,0.0148177035,0.012765651,0.0242856,0.01898372,0.02125191,0.022376388,0.011877419,0.01279295
ZFP738,0.018480074,0.014701849,0.017285202,0.018792525,0.021311022,0.020363376,0.03889919,0.027436486,0.019838791,0.013526519
ZFP65,0.013675863,0.009476338,0.011329205,0.012977934,0.022999873,0.014814309,0.009867886,0.011214733,0.016360497,0.009707082
ZFP85OS,0.00056171283,0.00071439974,0.0021876763,0.0006764465,0.00071361,0.0009978786,0.001858708,0.0,0.0008219536,0.0
ZFP85,0.0198689,0.015021555,0.0119968,0.009457869,0.024505492,0.011045404,0.022156384,0.0066838413,0.018098004,0.013120967
ZFP493,0.0031404474,0.0029134366,0.0010658994,0.0014276224,0.006056539,0.0054790745,0.0147285815,0.0055392864,0.0007488394,0.001559786
4930525G20RIK,0.0,0.00019843818,0.0009011837,0.000120171244,0.0005068673,0.00025856827,0.0020055627,0.0,0.0,0.0006043949
ZFP273,0.024607295,0.013529631,0.018615467,0.010873704,0.014413673,0.012740345,0.05003333,0.023951769,0.013268001,0.0070968475
GM10037,0.00023426375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007377588,0.0
BC048507,0.00018872708,9.740442e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00065200205,0.0
MTRR,0.027265545,0.030889304,0.028080678,0.020728707,0.027226564,0.036236387,0.03490516,0.039935827,0.024325965,0.018286297
FASTKD3,0.033151597,0.03685379,0.037934847,0.03881496,0.034167428,0.062448885,0.034442335,0.04181656,0.029674647,0.03411822
1700001L19RIK,0.0027246883,0.0023919893,0.04196585,0.024871647,0.0016290632,0.0012749488,0.0,0.0039124945,0.002460274,0.0009567889
ADCY2,0.0045428895,0.004923346,0.048799343,0.023287304,0.0020504633,0.0032855722,0.004692625,0.0061087976,0.008237364,0.011081917
PAPD7,0.026613258,0.026386254,0.031127049,0.024310125,0.02568877,0.024761267,0.01470975,0.008762244,0.042123098,0.033331264
NSUN2,0.14417799,0.19630828,0.11145464,0.17549212,0.14829336,0.32409626,0.24264632,0.26304254,0.14726692,0.21512853
A530095I07RIK,0.0,0.00022060904,0.0010543783,0.00053731934,0.00051049585,0.0,0.0035986989,0.0,0.0033548067,0.001488125
SRD5A1,0.008458356,0.008251156,0.015634604,0.0072947335,0.00365479,0.0052130013,0.23696128,0.15128618,0.0064146183,0.004951247
UBE2QL1,7.4383875e-05,0.0006447124,0.007273584,0.0050663054,0.00027326288,0.0003641146,0.0,0.00063529104,0.0007748562,0.0
MED10,0.41720298,0.44373113,0.24549982,0.3190312,0.26229382,0.3412878,0.27062148,0.3186254,0.31223217,0.29737657
GM26819,0.0031006858,0.004805391,0.0050352016,0.005685327,0.0027516417,0.00820292,0.0033320421,0.003656665,0.0038934713,0.00596281
ICE1,0.03870441,0.043750584,0.02958805,0.031409297,0.031165792,0.029268775,0.04501153,0.028276369,0.04103906,0.035416164
ADAMTS16,0.0016366708,0.0013480028,0.0040347166,0.001106535,0.025415294,0.0036748443,0.006134951,0.0012870843,0.0057013826,0.0025849713
8030423J24RIK,0.0,0.0,0.0,0.0,0.0011763176,0.0,0.0,0.0,0.0,0.0
IRX1,0.0,0.00033929752,0.0011257947,0.0018302267,0.0,0.00047348073,0.0012261522,0.0,0.0007618773,0.00047631253
IRX2,0.0003177119,0.00037443265,0.0008983758,0.0038278252,0.0,0.0011676874,0.0,0.0,0.0,0.0004717405
GM10263,0.045477852,0.01096696,0.06759357,0.015856339,0.052881144,0.01873396,0.042896904,0.0075032916,0.051704027,0.008694033
NDUFS6,0.8226686,0.79520035,1.0653809,0.92611206,0.4161581,0.61979866,1.0734432,0.93338525,0.9571242,0.7721282
MRPL36,0.33527824,0.34944764,0.41331577,0.42792717,0.26814023,0.3412747,0.3664256,0.31719825,0.3334791,0.3466021
LPCAT1,0.08227642,0.082231276,0.08956415,0.085575484,0.26437372,0.20074284,0.030246448,0.021361385,0.08846081,0.077335894
CLPTM1L,0.16073832,0.19991593,0.15792912,0.20548606,0.2787544,0.3926046,0.2609745,0.26151532,0.21114571,0.21196456
TERT,0.0,0.00012523915,0.0,0.00019053915,0.00023127322,0.0,0.0,0.0,0.0,0.0
SLC6A19,0.0001629269,0.0006082534,0.006788331,0.0022372447,0.00012749969,0.0015306232,0.0,0.0,0.0,0.0
SLC12A7,0.04409961,0.059356123,0.030515352,0.029365806,0.026717594,0.044723857,0.014343284,0.02331466,0.014528631,0.021017391
NKD2,0.014369818,0.017584635,0.00828846,0.010970839,0.0020326192,0.0028602234,0.0,0.0031586064,0.08730682,0.07524849
TRIP13,0.004271472,0.005764093,0.006223429,0.004705289,0.007899931,0.013811553,0.0017777842,0.0019107846,0.0027724123,0.0040074047
BRD9,0.45468682,0.27569374,0.26815954,0.1499838,0.3233668,0.16624933,0.45153233,0.25515026,0.35582885,0.22251944
GM15912,0.0023957246,0.0040376363,0.0072268196,0.0025540811,0.014345057,0.00447781,0.26565146,0.123345636,0.06928,0.05383545
TPPP,0.013133848,0.0114346035,0.011848176,0.0146035915,0.043132305,0.014680067,0.6776,0.39079657,0.021828508,0.01660144
CEP72,0.010305246,0.00697373,0.0035059045,0.0029792532,0.0074763214,0.0042722546,0.045516986,0.012308361,0.0070656226,0.005289681
EXOC3,0.10548884,0.13269207,0.14256263,0.14923222,0.12713762,0.17055081,0.2283666,0.23144232,0.14667943,0.154183
AHRR,0.00024268725,0.00013082815,0.00068690977,0.0003131381,0.001926766,0.0009007751,0.0032829759,0.002328306,0.0,0.0
PDCD6,0.5612788,0.6061467,0.7552853,0.66172016,0.34806353,0.46476206,0.68098325,0.70487803,0.5432598,0.538907
SDHA,0.5633257,0.56773627,0.6861853,0.5965606,0.46356592,0.46009943,0.8042407,0.74070764,0.80365086,0.74392074
CCDC127,0.15246962,0.16465855,0.14231746,0.121825606,0.110078916,0.12944494,0.2123876,0.1668832,0.19549188,0.17615487
LRRC14B,0.0007106756,0.0016557458,0.0065067546,0.0025924207,0.0023196843,0.002517247,0.0054912814,0.009083887,0.010465658,0.010417121
ZFP72,0.0032638633,0.0019832382,0.0020624455,0.0015757822,0.0017652311,0.0013004212,0.007539084,0.0017980663,0.00241027,0.0004795726
GM10116,0.4506365,0.20435648,0.47824886,0.42037362,0.87458,0.73275685,0.5103024,0.1643918,0.40190402,0.15326141
ZFP825,0.051049575,0.0472404,0.042179193,0.037870426,0.065905355,0.045207284,0.051185705,0.039509,0.045554038,0.04762636
ERAP1,0.06937641,0.08569519,0.049633984,0.0627922,0.069291525,0.117386326,0.013435539,0.031229462,0.040151726,0.048201185
CAST,0.13961795,0.1907605,0.05182815,0.10027158,0.03245777,0.06096006,0.016473697,0.025973449,0.09514017,0.122233175
PCSK1,0.0,8.297017e-05,0.0,0.00027605143,0.0001358986,0.0,0.0,0.0,0.0,0.00067075976
ELL2,0.022313764,0.044566374,0.014630479,0.057984404,0.018099762,0.15964414,0.17709512,0.13887843,0.029691251,0.04225335
GLRX,0.13486801,0.19501951,0.2093602,0.37496856,0.12734509,0.5755089,0.04153342,0.11102343,0.09369883,0.13598017
RHOBTB3,0.0066384654,0.011027255,0.030317837,0.02218443,0.0025837799,0.003539366,0.1320108,0.17371924,0.049112916,0.04640688
SPATA9,0.00011973044,0.0,0.0,0.0011797154,0.00010679335,0.00014339008,0.0,0.0,0.0,0.0004436836
RFESD,0.05616285,0.05308265,0.053870585,0.04744842,0.04801627,0.033720203,0.056474283,0.0496793,0.06516362,0.070163816
GPR150,0.0013152496,0.0010053386,0.003010522,0.0016925148,0.008895226,0.0031156847,0.0,0.000984484,0.0011634794,0.0010595543
ARSK,0.05510736,0.035348654,0.07954352,0.048188362,0.1566225,0.08001977,0.07992335,0.05480739,0.06070672,0.06948442
TTC37,0.009496599,0.01317779,0.006608589,0.009039495,0.0058944817,0.009280292,0.009291988,0.009749033,0.011230469,0.011173678
FAM81B,0.00070414296,0.00079360616,0.033274982,0.014232272,0.0010373378,0.00096078054,0.0019346313,0.0,0.00075309235,0.00044957508
MCTP1,0.002790912,0.005094639,0.015774919,0.019113835,0.038528573,0.040711008,0.0051163184,0.0057769124,0.0014384367,0.0025974729
SLF1,0.044168856,0.04522639,0.046962894,0.039059162,0.03878102,0.04644926,0.05060845,0.05838313,0.057026155,0.04990713
2210408I21RIK,0.010681566,0.009441854,0.025500512,0.015152805,0.010318024,0.010403836,0.028141793,0.012870844,0.011891146,0.012731908
FAM172A,0.079512075,0.0811617,0.10213042,0.10281502,0.11988676,0.10771052,0.21841316,0.19672012,0.11458536,0.10550261
POU5F2,0.018210825,0.014627554,0.018174384,0.010314082,0.029552633,0.023004783,0.014667191,0.018843198,0.012092509,0.02067283
NR2F1,0.0094961785,0.017452398,0.16171886,0.11885026,0.0036510406,0.010950303,0.026506826,0.022513721,0.30088574,0.23991771
A830082K12RIK,0.0025348412,0.0045914273,0.06002718,0.041505326,0.0023014152,0.0036846611,0.007501873,0.010765003,0.11909582,0.109213434
ARRDC3,0.044357676,0.06908646,0.05427666,0.07617557,0.09995299,0.12569968,0.5269561,0.39483467,0.10676853,0.19483358
GM4211,0.0,0.0,0.0005526165,0.00083762483,0.0,0.0,0.001866481,0.0007739561,0.0,0.0
9330111N05RIK,0.000121299214,5.5970828e-05,0.0019798488,0.00054136955,0.00020470534,0.00023274367,0.013862827,0.01820749,0.0023659088,0.0027434453
ADGRV1,0.0018989014,0.0032258856,0.03678245,0.033874553,0.0013752982,0.003090955,0.27776408,0.18127897,0.007815894,0.017019589
LYSMD3,0.09547011,0.093248755,0.03171744,0.050042342,0.06114846,0.06106809,0.08624965,0.12579295,0.09734794,0.09881775
POLR3G,0.006416128,0.0093435645,0.0060374024,0.009985025,0.0077544954,0.02064166,0.011800646,0.018511726,0.0031592315,0.0072576464
MBLAC2,0.025109576,0.017196137,0.046945523,0.029277505,0.031852625,0.018899973,0.11369331,0.071579166,0.027592031,0.02384563
GM17259,0.021221068,0.01429991,0.015842859,0.0101443995,0.034792516,0.02172524,0.018097352,0.022665465,0.01757777,0.014903729
CETN3,0.8541003,0.8005891,0.55804,0.502902,0.46103984,0.54530025,0.7031248,0.58223253,0.7787067,0.71587926
MEF2C,0.57289505,0.4948449,0.21446417,0.22124472,1.8510613,1.2551231,0.14807631,0.1540766,1.5553486,1.0440391
C130071C03RIK,0.0037952228,0.0060432623,0.120411076,0.056665696,0.002061978,0.0023607581,0.028150013,0.032211572,0.001783534,0.0036761013
GM26803,0.00012484792,0.0001430005,0.0006872837,0.00036304456,0.00046628524,0.00019370038,0.0018828687,0.0023079654,0.0007568449,0.00070236914
2810049E08RIK,0.00030355025,0.00033692614,0.008624736,0.0042287027,0.0,0.00023410558,0.0,0.0,0.0,0.0
GM17750,0.006070746,0.0043940945,0.1743809,0.08622792,0.0026005302,0.0053986274,0.0044410257,0.009623503,0.0070484024,0.003987442
A230107N01RIK,0.000595282,0.0005342496,0.0089515485,0.0053884713,0.00045397563,0.00083967455,0.002997007,0.0007255112,0.0,0.0
TMEM161B,0.029935949,0.028798806,0.06145969,0.04041325,0.034530677,0.041243866,0.05424448,0.027066886,0.020452708,0.026195416
CCNH,0.1543438,0.16127367,0.22760706,0.2181214,0.18358329,0.24861951,0.19809735,0.21106702,0.12338487,0.14722636
RASA1,0.16384237,0.14152707,0.09978752,0.07745076,0.15499811,0.13298401,0.08759911,0.06095092,0.1151244,0.0880521
COX7C,1.5628463,1.57424,2.3343284,2.021917,1.2657747,1.532788,2.1253328,1.8094741,1.9973058,1.6633614
EDIL3,0.0059531084,0.011765338,0.016129747,0.01837092,0.0044837906,0.009364273,0.8969572,0.7510042,0.008981508,0.010829655
HAPLN1,0.0063267825,0.0067142616,0.165516,0.07146847,0.003737603,0.0032631694,0.0015155326,0.0024301962,0.0037705253,0.0036849624
VCAN,0.0022612028,0.0106611,0.032980546,0.11013208,0.001663681,0.010253607,0.0019286537,0.011244405,0.004687587,0.0070181163
XRCC4,0.087181166,0.09903158,0.10598491,0.101458006,0.07512322,0.070922114,0.11821593,0.101781674,0.07647597,0.07166403
TMEM167,0.41568452,0.51089656,0.44616926,0.5952828,0.38892335,0.65307045,0.53207064,0.44058788,0.42037603,0.42804688
ATP6AP1L,0.00020826077,0.00030417574,0.005902014,0.004213116,0.00018148309,0.0,0.0,0.0,0.0,0.0004617111
RPS23,2.814193,2.6602006,2.1461222,2.296554,2.6608918,2.8150034,2.0057583,1.9704988,2.8050735,2.4124742
ATG10,0.08534634,0.07811162,0.0670949,0.05262245,0.10034593,0.070173845,0.12010651,0.09991945,0.092192255,0.0765166
A830009L08RIK,0.0012080385,0.00055088784,0.016466249,0.0049978234,0.0019126794,0.0011727944,0.0017508544,0.0018614975,0.0037259543,0.0026230565
SSBP2,0.09747935,0.08933863,0.30125582,0.19806966,0.28735974,0.13549936,0.2019005,0.1502693,0.488199,0.37575504
4833422C13RIK,0.0013299283,0.0019378054,0.0061264993,0.007892888,0.00091935927,0.001583309,0.0,0.0039165867,0.018846529,0.063249126
ACOT12,0.0,0.0,0.0,0.0003467903,0.0,0.0,0.0,0.0,0.001003954,0.0014730527
ZCCHC9,0.18028046,0.16864215,0.2534372,0.18725933,0.22216274,0.21910463,0.20093103,0.177285,0.2943614,0.25035802
RASGRF2,0.0036923757,0.0031536294,0.0024190107,0.0040249084,0.007408429,0.0027674295,0.0015820722,0.0040586884,0.0038132493,0.0011822068
MSH3,0.058247555,0.057841014,0.035264492,0.033781905,0.02579679,0.03266765,0.0732233,0.08649496,0.043619752,0.0426217
GM20379,0.00036796927,0.000289657,0.0005827314,0.0003460559,0.000289584,0.00015470186,0.0,0.0,0.0019354972,0.0
DHFR,0.044835683,0.037995126,0.04199817,0.026977144,0.015180766,0.027282717,0.055002883,0.06574191,0.031381756,0.035710845
ANKRD34B,0.00010423401,9.253366e-05,0.000300015,0.00032623718,0.0,0.0,0.0020079692,0.0,0.0,0.0
FAM151B,0.00316794,0.0017847575,0.0063541625,0.0035669957,0.0037242789,0.0026983027,0.016514901,0.008562474,0.0044743274,0.0042024576
ZFYVE16,0.037726413,0.035003964,0.056496687,0.04199907,0.031399067,0.036691234,0.044530835,0.03446334,0.053182587,0.05062708
SERINC5,0.09365174,0.06521341,0.035497416,0.023764445,0.016758598,0.017073309,0.41360098,0.31250286,0.045366958,0.036384456
THBS4,0.0005745629,0.0026615562,0.02165764,0.015719414,0.0002369887,0.0009445057,0.0,0.0008439693,0.0,0.0025221556
MTX3,0.009396439,0.010728657,0.045341633,0.030832322,0.013438906,0.011415439,0.012664689,0.014788284,0.01792143,0.015464032
CMYA5,0.0012863368,0.00056640763,0.006639092,0.006418539,0.0034241744,0.0007728115,0.0,0.0031046146,0.0016095964,0.003345209
PAPD4,0.08875996,0.08523135,0.06632166,0.09259076,0.10500276,0.10854649,0.05193274,0.05676633,0.07359528,0.068491586
HOMER1,0.015980924,0.014541903,0.030674418,0.029336147,0.0146986935,0.020131212,0.040735334,0.056389827,0.015845349,0.017777497
JMY,0.09647662,0.07657481,0.039015967,0.028309124,0.035552196,0.017734393,0.09170448,0.07410997,0.108108155,0.0718789
BHMT,0.0019146254,0.0026225639,0.062126543,0.047441524,0.0014053993,0.002501652,0.0,0.0025053958,0.0006450806,0.000978251
BHMT2,0.0031708297,0.0025096796,0.012232767,0.009009995,0.00013616162,0.0,0.0,0.0,0.0,0.0
DMGDH,0.0039381413,0.004110223,0.010327732,0.005730923,0.0005701692,0.00044869992,0.0,0.001018392,0.0,0.0
AW495222,0.007231841,0.0036609073,0.03671016,0.017582249,0.0011832602,0.0009862249,0.0,0.001452331,0.0028705117,0.0005337472
ARSB,0.058694128,0.04879191,0.11663236,0.072230294,0.3935725,0.12313914,0.12215635,0.08412475,0.05473318,0.048785314
GM26527,0.002293015,0.0019902873,0.0022640026,0.0014374645,0.002556355,0.0024230445,0.0042330488,0.004470499,0.0008495347,0.003812052
LHFPL2,0.17555763,0.090512715,0.05570996,0.046539173,0.2292587,0.10654182,0.054207865,0.06576217,0.042136464,0.03383659
GM15907,0.0,0.00013356892,0.0,0.0,0.0005732866,0.0005229215,0.0,0.0,0.0,0.0
SCAMP1,0.24973089,0.22638586,0.17430806,0.1559442,0.16076948,0.19172594,0.24817869,0.16463214,0.14841832,0.1487683
GM9776,0.024416326,0.018717036,0.014628769,0.011457879,0.022121994,0.012821367,0.017557953,0.015637154,0.019058635,0.015232242
AP3B1,0.098633915,0.10760652,0.11265303,0.13777399,0.12217273,0.15889688,0.101982504,0.1198981,0.08192326,0.11303193
TBCA,0.8293069,0.8573925,0.69060814,0.6964622,0.5510875,0.70865,0.41306123,0.38037103,0.91063535,0.7959098
WDR41,0.034691963,0.029652536,0.06005387,0.060109906,0.08396291,0.075421855,0.12211192,0.091709696,0.03605304,0.037162475
PDE8B,0.009130366,0.014037075,0.08650198,0.05373969,0.049288586,0.031631593,0.0,0.021792842,0.15217273,0.2163406
ZBED3,0.10091171,0.08718396,0.0777914,0.05000814,0.06647194,0.05592128,0.02461311,0.033989813,0.09224272,0.101972915
AGGF1,0.09573605,0.10318998,0.08459335,0.08878076,0.07366838,0.10784867,0.12201295,0.099984005,0.09833961,0.09647189
CRHBP,0.0,0.0,0.0,0.0,0.0,0.0011084587,0.0,0.0,0.0,0.00060738856
F2RL1,0.002178255,0.0018146862,0.0004287434,0.0007837885,0.00013641143,0.00030571182,0.0,0.0,0.0,0.0
F2R,0.0109755825,0.0141204735,0.014892494,0.011262465,0.0024537619,0.0037541674,0.0013145633,0.004739492,0.14665677,0.13296081
IQGAP2,0.004512503,0.0060320967,0.064566076,0.05713585,0.021369787,0.02116774,0.0021548914,0.0058408603,0.0039019496,0.003033312
F2RL2,0.00031128974,0.0019535767,0.0032391788,0.004651391,0.00019701113,0.00040509706,0.0,0.0,0.0,0.0
SV2C,0.00031472358,0.0013894119,0.0026694636,0.0048956065,0.0022626237,0.0033563625,0.0,0.007572283,0.010815987,0.009597312
POC5,0.049240008,0.047520895,0.03268326,0.03230939,0.033996843,0.039244585,0.08817289,0.076843016,0.046785366,0.040441684
ANKDD1B,0.0054602907,0.0019186095,0.0008655052,9.105143e-05,0.0016222276,0.0006388805,0.0018023765,0.0017866322,0.0013750743,0.0009948116
POLK,0.6043791,0.35213903,0.074041285,0.051971715,0.06485002,0.037505087,0.0660032,0.06559651,0.08942103,0.069696516
COL4A3BP,0.3908989,0.29364368,0.100317724,0.092229106,0.06733897,0.06986573,0.104662776,0.078114495,0.10497562,0.09524662
HMGCR,0.047994956,0.067666,0.13540041,0.11067853,0.039536435,0.057819683,0.12196656,0.15768254,0.056034494,0.08312483
GCNT4,0.002135537,0.003140632,0.024672877,0.011243607,0.001760303,0.0025993667,0.0014539137,0.0021493537,0.008006236,0.007120399
FAM169A,0.0,0.00018309917,0.0035384689,0.002532861,0.0002453395,0.00012243469,0.0,0.0008840823,0.0,0.0
GM6169,0.0018291961,0.0005360015,0.0047348957,0.0021102955,0.00015553365,0.0013529881,0.0,0.0005285425,0.0038447836,0.0007582541
NSA2,0.28473264,0.26936364,0.316938,0.35032597,0.32315102,0.4224434,0.28589237,0.27465054,0.34034202,0.26958022
GFM2,0.043955773,0.055836197,0.047156747,0.045973033,0.07112648,0.07240194,0.047647934,0.03512474,0.03623845,0.043380924
HEXB,1.0393878,1.148286,1.117257,1.2759221,4.3704515,3.7011647,0.9835578,1.0940914,1.0061412,1.1040838
ENC1,0.13569415,0.101782225,0.019210467,0.020289965,0.06590855,0.037565187,0.025861975,0.031174907,0.028186368,0.025753329
LNCENC1,0.00013670082,8.075488e-05,0.0004265267,0.00031934882,0.0,0.0,0.0,0.0,0.0026870598,0.00064998417
GM26619,0.013169855,0.0072791283,0.015528879,0.0074569713,0.009813153,0.009468908,0.008544933,0.0043044025,0.012724282,0.005359592
GM10260,0.0054011606,0.004170184,0.00432129,0.0027123555,0.0046957876,0.0046693496,0.0,0.006182287,0.0050816773,0.0021061194
ARHGEF28,0.043831214,0.052897807,0.025782129,0.021103974,0.004329771,0.0058529885,0.21615492,0.15314697,0.005562004,0.009714072
UTP15,0.029523747,0.03869147,0.02648415,0.03797013,0.039918404,0.06835395,0.041843727,0.03399586,0.030174503,0.033435177
ANKRA2,0.13846877,0.11234681,0.16155972,0.12195897,0.1381567,0.07877116,0.29689112,0.21599053,0.2066996,0.1705637
BTF3,1.4812484,1.5297842,1.1484436,1.328152,1.1410328,1.4970942,1.6261367,1.537742,1.6262503,1.5476197
GM9828,0.025354031,0.020002497,0.032851096,0.020291457,0.022947347,0.019404504,0.028559016,0.021754038,0.02340301,0.022286009
FOXD1,0.0008813883,0.002122905,0.007653672,0.005126671,0.0010067932,0.0011537077,0.0031444656,0.003560183,0.09459872,0.08201191
GM10320,0.022597937,0.012400187,0.02667903,0.022655608,0.015473734,0.016636273,0.016747992,0.00628729,0.023909086,0.014350058
TMEM171,0.00053064525,0.0011699732,0.0012936515,0.005761255,0.0016110635,0.009065858,0.0,0.0012315952,0.0,0.0
FCHO2,0.15915266,0.12739533,0.07590673,0.082343884,0.12107242,0.08976739,0.09717764,0.08531936,0.10818626,0.089818545
TNPO1,0.088036016,0.0987622,0.120412976,0.120780386,0.11347367,0.105492786,0.09703486,0.100331485,0.0938312,0.10564147
GM807,0.00074908044,0.00073111,0.0064056567,0.008712565,0.00020606274,0.0023936513,0.00943668,0.019945629,0.0,0.00057041476
ZFP366,0.019594822,0.021529922,0.0063879527,0.0074854605,0.003342207,0.0045397156,0.0018226245,0.0036578937,0.0036270586,0.0057653
PTCD2,0.16777249,0.13146064,0.13898434,0.117181025,0.13397324,0.13509165,0.12965535,0.112668045,0.10434258,0.108085155
MRPS27,0.05168561,0.069500044,0.041347936,0.049333837,0.04570744,0.08220023,0.047943477,0.047982533,0.0611075,0.067402385
6430562O15RIK,0.0019839616,0.005347928,0.0009443975,0.0013697381,0.00073576835,0.0017193267,0.0,0.00066226517,0.003469086,0.0029080033
MAP1B,0.06885472,0.12141741,0.13198042,0.0982989,0.02177392,0.031271927,0.2351369,0.32799348,1.0925446,0.85920036
GM26559,0.00048644555,0.00051238725,0.0010644724,0.0004634192,0.0002537435,0.0,0.0015820722,0.0017557938,0.0028564506,0.0021374552
CARTPT,0.0,0.0001166129,0.0,0.00015718544,0.0,0.00020031794,0.0,0.0,0.0,0.00048500448
MCCC2,0.03583427,0.03134778,0.10257828,0.07131427,0.048315983,0.044004906,0.08798265,0.07477094,0.07762397,0.062093746
BDP1,0.08735697,0.10631626,0.04416488,0.08140559,0.05669249,0.088514194,0.0852628,0.09068785,0.103421986,0.102035366
BC001981,0.000294165,0.00015068095,0.0005934648,0.00015098002,0.00021259807,0.00046778104,0.0,0.0,0.001913634,0.0016926996
SERF1,0.04377675,0.0547543,0.10383157,0.0881222,0.04788171,0.053302888,0.03989955,0.03758,0.09218718,0.07339787
SMN1,0.1303298,0.16265352,0.11099624,0.18764551,0.12470885,0.2543888,0.1074609,0.15046257,0.11224489,0.1441381
NAIP2,0.0086181285,0.013704975,0.022513108,0.050283764,0.063568875,0.068756245,0.003177048,0.008690108,0.005027162,0.009704811
NAIP5,0.005707555,0.008102775,0.009305886,0.018244917,0.04090243,0.035198495,0.0038169466,0.0019169573,0.0034054304,0.005441976
NAIP6,0.0048342333,0.004278628,0.0071086325,0.012249767,0.03308007,0.022595271,0.0030307788,0.0007373138,0.0052960794,0.003991805
NAIP1,0.00015355469,0.0,0.0,0.0011175172,0.00045473935,0.00077501696,0.0,0.0,0.0,0.0
GTF2H2,0.10844583,0.10700089,0.0793361,0.10622771,0.48246515,0.33385178,0.11253106,0.08827341,0.07782533,0.085731454
OCLN,1.2266812,1.0305537,0.1743518,0.14110975,0.08038263,0.06458021,0.0950893,0.08906139,0.1508599,0.13072202
MARVELD2,0.028606398,0.038664974,0.00631412,0.006905552,0.019007327,0.015091785,0.0,0.010533979,0.0045938604,0.004856872
RAD17,0.07213557,0.08121369,0.05185213,0.06474223,0.0605198,0.085321836,0.09175418,0.096067615,0.07535579,0.080980234
AK6,0.13921626,0.16719268,0.17751658,0.20986272,0.14236575,0.27550384,0.175447,0.17756763,0.16216497,0.1861704
TAF9,0.0044184336,0.0038878683,0.010155797,0.0058809468,0.005273797,0.0055305744,0.00859602,0.0049126055,0.006725375,0.003437444
CCDC125,0.038028188,0.026745198,0.01773004,0.012250177,0.010596404,0.00886479,0.004808653,0.0038986881,0.0044272863,0.005282149
CDK7,0.07814894,0.08022515,0.0655559,0.068926655,0.07336258,0.09355505,0.066013046,0.06096676,0.08690863,0.0988319
MRPS36,0.2653281,0.28358892,0.5247328,0.444928,0.25362644,0.35477987,0.47077674,0.45444244,0.4487449,0.3915505
CENPH,0.0014071276,0.0024654125,0.0067805625,0.0042270604,0.0018137171,0.012176582,0.0022694147,0.0051130266,0.00069312094,0.0010712016
CCNB1,0.0038799855,0.0052641267,0.01648581,0.006173024,0.0047683534,0.011979272,0.002154571,0.004133758,0.001998988,0.003529628
SLC30A5,0.09842944,0.11228797,0.10102206,0.0940289,0.10615757,0.1526054,0.059244737,0.078449465,0.09887613,0.110995844
GM29502,0.0,0.0,0.0,0.00046148564,0.00025782012,0.0,0.0038788132,0.0,0.0,0.0
