dataset,gene,mean_case,mean_control,log2FC,pvalue,padj
GSE97537,PPP1R1B,156.93322727369832,90.31646481799586,0.7903678150697442,6.772899494035858e-13,8.703918266646256e-13
GSE97537,ANGPTL6,85.899777351079,86.71063430035713,-0.013399289282529852,6.811413256523548e-13,8.752462764025538e-13
GSE97537,SNAPIN,155.8937651135042,106.44013680390665,0.5462549745359447,6.895638191563458e-13,8.859727845735993e-13
GSE97537,WDR12,138.81330686062805,199.2312274065641,-0.5181653126339276,7.004111739328828e-13,8.998121634522366e-13
GSE97537,LRPAP1,157.51587791866427,199.41695451499504,-0.33837720347903566,7.027938677881729e-13,9.027752428378993e-13
GSE97537,NQO1,116.40007821537698,91.79896546529382,0.33925274240729364,7.051628818246257e-13,9.057201088713952e-13
GSE97537,ARHGAP22,101.82607349239187,130.8064004256882,-0.3582142948115664,7.159971025473949e-13,9.19535975191291e-13
GSE97537,TRAPPC11,378.67897759286114,309.678412664818,0.28935812073765516,7.162415276599658e-13,9.197501278626672e-13
GSE97537,CCNB2,124.24487917688647,77.56410330882665,0.6728094309308558,7.181205666760679e-13,9.220630698342354e-13
GSE97537,TBC1D23,179.9939485841259,113.57493488825735,0.6596499966932289,7.185723539185881e-13,9.225431250948717e-13
GSE97537,CRTC1,83.59896086301282,108.91222842124712,-0.3776400562341847,7.198803709468857e-13,9.241222324785421e-13
GSE97537,LUM,79.93656208059949,93.0740157840458,-0.21700472132742685,7.23664135795491e-13,9.288788110519683e-13
GSE97537,MRPL15,482.5411526784302,416.00628527770533,0.21356954951625146,7.251493810850852e-13,9.3068435090272e-13
GSE97537,MBD2,108.69409943204485,77.48533474894953,0.4829909118164273,7.265397753593742e-13,9.323677771789691e-13
GSE97537,MRPS34,119.10122662817665,162.44087147021168,-0.44451791590914913,7.387894831252767e-13,9.479850747384484e-13
GSE97537,SETDB1,254.74209309168623,378.9835903459026,-0.5712474807538269,7.514912876587268e-13,9.641790375086124e-13
GSE97537,LPL,107.82514080177124,80.90581612690556,0.409974080434807,7.536092723741885e-13,9.667917003448284e-13
GSE97537,VOPP1,237.71643833336068,285.13389942675974,-0.26139251388350543,7.668710019168815e-13,9.83698357025002e-13
GSE97537,NDUFA10,172.713991799038,253.3617151634081,-0.5501675814364937,7.686167346948278e-13,9.858308877297938e-13
GSE97537,UBR1,95.32734869810342,120.13855522442493,-0.3306407472196448,7.962247227700962e-13,1.02113039557248e-12
GSE97537,BRF1,86.72867502226481,106.50792359571626,-0.2933226092497324,8.157966825029863e-13,1.0461174482908665e-12
GSE97537,PDE4D,152.3622203002989,112.54098644094756,0.43372994800117387,8.182926855680004e-13,1.0492045143270917e-12
GSE97537,SCAI,86.7600432568674,89.45516425694109,-0.04363863455011161,8.220606035615079e-13,1.0539215685114569e-12
GSE97537,SLC17A2,88.41572892059718,86.59416704652247,0.029693831976796786,8.428753793828555e-13,1.080490133947428e-12
GSE97537,RBM8A,132.5906122452026,90.64226931093307,0.5437335402585576,8.489623578160527e-13,1.0881752845745704e-12
GSE97537,PIKFYVE,92.17390850396485,111.99602163984132,-0.2782740606203134,8.506080173589886e-13,1.0901666342188315e-12
GSE97537,CD38,140.08600737191318,95.74668708877864,0.5442907466265632,8.536375039941438e-13,1.09393091826782e-12
GSE97537,LACTB,736.4386419105758,637.0298191191271,0.2088991641612112,8.619932165915087e-13,1.1045191729964348e-12
GSE97537,SNX24,85.33613053313982,119.08576853426891,-0.4760288464180779,8.638763298731374e-13,1.1068123373758732e-12
GSE97537,TGFB1I1,92.52639283674807,141.04191078182032,-0.6028712217748425,8.662559077564217e-13,1.109741015227068e-12
GSE97537,DHCR7,90.87190166612046,122.86170066912094,-0.43103456346415964,8.745457328807025e-13,1.1202397255560794e-12
GSE97537,DOCK9,100.18797283740678,133.8418090190314,-0.41423006550336827,8.802223625379184e-13,1.127389182781124e-12
GSE97537,VAT1,132.19800455360925,187.65889560781005,-0.502207657949855,8.805824294484687e-13,1.1277283741184641e-12
GSE97537,SFPQ,173.0979518532997,99.33921554105446,0.7950136665714297,8.823401234532236e-13,1.1298571863101136e-12
GSE97537,ZMYM3,99.71025924776905,129.11114378385778,-0.3695338749140354,8.888747021291834e-13,1.1381017893503093e-12
GSE97537,GCNT2,147.3199044291251,105.87020074102857,0.47285258564431476,9.128725527763667e-13,1.1687019026300094e-12
GSE97537,GPHN,92.85681756855674,116.36072467271465,-0.32241623601557035,9.215585417810114e-13,1.1796945614301574e-12
GSE97537,CINP,117.7926604590607,90.83042101597152,0.37140163769716406,9.274718480233628e-13,1.1871358936811847e-12
GSE97537,CAMSAP3,94.17917283428177,81.38771393383485,0.20821670506335463,9.392310351172166e-13,1.2020573591464508e-12
GSE97537,ECHDC1,425.6982056274489,348.75072434558615,0.2868889983953491,9.419825756567718e-13,1.2054485764997118e-12
GSE97537,MRPS14,125.6134098351716,95.54992415502905,0.39108318009362103,9.494125945945904e-13,1.214825430364658e-12
GSE97537,ATL3,301.2227397841445,211.99719038363278,0.5047778153775629,9.737533022481568e-13,1.2458360726008022e-12
GSE97537,ALDH5A1,245.54990635270346,149.24273537536757,0.7145844702705338,9.746162415119558e-13,1.2468054144061224e-12
GSE97537,HRG,79.55634759247017,80.56306968806814,-0.017917799956098535,9.841002909797543e-13,1.2588021546387892e-12
GSE97537,SMURF2,121.4257136014654,88.98221250223071,0.44419485956277227,1.0162140454623766e-12,1.2997397399351914e-12
GSE97537,CPE,94.31112375910679,78.69833331156339,0.2580950466426087,1.0189255622343767e-12,1.3030670247777571e-12
GSE97537,WHSC1,95.63875707191895,122.85143853936566,-0.35793682109895136,1.0200754348921942e-12,1.3043966765181936e-12
GSE97537,EIF2S1,173.34068664726664,116.63313181019228,0.5676148389515137,1.0383410471366826e-12,1.3276100139450878e-12
GSE97537,STEAP4,272.35607460415656,167.2115534983678,0.7005046363710795,1.0388653878087655e-12,1.3281370176034973e-12
GSE97537,MAP3K4,264.4905619653608,377.00438919423516,-0.5097424114091178,1.0401813643291115e-12,1.3296758647329168e-12
GSE97537,RET,104.2122320482687,86.56018552519711,0.2649555266625235,1.047397800037506e-12,1.3387561906567475e-12
GSE97537,CLDN12,93.00065261480927,73.20061097495588,0.341239706785368,1.0490197712626425e-12,1.3406846315726874e-12
GSE97537,EXD2,108.43465175461236,150.62640687941143,-0.4704514013257458,1.0528203855326177e-12,1.3453967391637953e-12
GSE97537,CSRP2,82.3130368888678,97.02941642651852,-0.234672467281439,1.0699600729132839e-12,1.3671519610840827e-12
GSE97537,SCAMP2,120.1657645417815,169.59613287607957,-0.49360282153206825,1.0774611668083955e-12,1.3765880099458579e-12
GSE97537,S100A14,97.47201776874036,98.87182335217283,-0.02036389022107082,1.0861447362330943e-12,1.3875326164350058e-12
GSE97537,COPRS,152.97121769534604,111.27201046595556,0.45566238165914735,1.1085287380312751e-12,1.4159750579318587e-12
GSE97537,MCM6,346.5086495695774,581.6833643652302,-0.7456632349767959,1.1393167438937367e-12,1.4551450290632873e-12
GSE97537,CELF1,135.2261310464054,185.91644451222967,-0.45639003066924533,1.1592270799531428e-12,1.480414997166217e-12
GSE97537,LGR5,78.21821626498446,93.35139131724596,-0.252211575304813,1.1793019413978161e-12,1.5058896029431188e-12
GSE97537,TMCC1,85.39503062893786,112.76294362216177,-0.3970104631067814,1.2194395885395026e-12,1.5569747862730483e-12
GSE97537,CTBP2,116.72769250103411,192.8571249439536,-0.7195400419833157,1.227066728827494e-12,1.566544165611467e-12
GSE97537,UBE2B,235.3318563113689,262.74279174517613,-0.1583175543582111,1.2281316179723742e-12,1.567734636525537e-12
GSE97537,RBM26,165.78106549007535,271.8846751248037,-0.7103358667077105,1.237494150110964e-12,1.5795158166933193e-12
GSE97537,TMEM14A,193.85828157642985,99.7514316653471,0.9516249086691119,1.2388038226832835e-12,1.5810170364725976e-12
GSE97537,ANKS1B,112.01781203008652,86.55999607304534,0.3682063697683785,1.2435405483934742e-12,1.5868912203391666e-12
GSE97537,LAPTM4A,218.42249509468436,263.78441254627666,-0.27110675762805664,1.2527332819536198e-12,1.5984498697858634e-12
GSE97537,HSPA5,247.5698521027792,177.50980612662886,0.47764800075512226,1.272559134036644e-12,1.6235721049593686e-12
GSE97537,CROT,168.33507034252233,94.92475547247933,0.8199057079773039,1.292612073306199e-12,1.648978620988871e-12
GSE97537,ACSL6,84.89203641479286,120.03304268979878,-0.4948046835537087,1.3362141451636014e-12,1.704417935245309e-12
GSE97537,ATP10D,156.4358200633281,108.13025182068925,0.5287127383381268,1.3672050159332874e-12,1.7437607274521818e-12
GSE97537,NFRKB,118.03601148050869,103.96608155310832,0.18147487748576535,1.374920397592926e-12,1.7534122162517863e-12
GSE97537,MASP1,84.5439418560715,101.51286627019559,-0.2610673989671852,1.3912362762535988e-12,1.7740285103509438e-12
GSE97537,HLCS,71.710474767019,88.81540233999844,-0.3047996566252465,1.4042791168485055e-12,1.7904672146660013e-12
GSE97537,MEA1,210.24458650579066,270.76950270676855,-0.3634691991562978,1.4130881582619748e-12,1.8015048322545268e-12
GSE97537,FTO,106.23313086888136,134.40658361325885,-0.3365471746456251,1.4253727793912527e-12,1.8169705114406096e-12
GSE97537,B4GALT2,102.71933115747807,132.995959657302,-0.369504692160951,1.453875694026399e-12,1.8531046386401066e-12
GSE97537,DSCAM,280.1998384364662,150.49691995142203,0.8923073026097138,1.4621923089132057e-12,1.863504373032103e-12
GSE97537,TMEM150A,301.59690587162004,237.91329543598835,0.34091009424518,1.4821040049026365e-12,1.88867773590746e-12
GSE97537,PRR13,14831.746739436549,14944.0831352263,-0.01088477898199307,1.4825403288184322e-12,1.889030456638228e-12
GSE97537,RAB14,112.69686222166847,88.46763893568705,0.3457545905737663,1.4974180256325328e-12,1.9077821004427397e-12
GSE97537,ARRDC4,187.5712425167491,109.20264094024978,0.7749508813270812,1.5229336613351915e-12,1.940081493692308e-12
GSE97537,TTC19,491.1917849717078,366.83232205901396,0.4201723209830087,1.5361236312686249e-12,1.9566738293730407e-12
GSE97537,MAN2B1,230.04329926654302,416.6348340865437,-0.8540788002638129,1.554763149347705e-12,1.9802033399404295e-12
GSE97537,PHTF2,99.49541709729624,121.85722278975227,-0.2898529648588414,1.5720429698972972e-12,2.001996214944493e-12
GSE97537,PLAA,162.05741445132432,108.55041416755326,0.5737851053546357,1.581151993499e-12,2.013380014520019e-12
GSE97537,CFH,148.4786839553561,104.21026665807945,0.5066642740927326,1.595136005441487e-12,2.0309683269282416e-12
GSE97537,EPHA10,132.82469669914846,90.46397340326347,0.5490688833501228,1.5992219852547494e-12,2.035951782324641e-12
GSE97537,EIF5B,188.5933432262394,284.5973248342727,-0.5910741548793383,1.6099931884461604e-12,2.0494441350667583e-12
GSE97537,PRICKLE1,166.455089152718,113.60162680037908,0.5471466981946076,1.6152256817030558e-12,2.0558838328545506e-12
GSE97537,ABI2,121.0081539933104,157.68375351109034,-0.37917686001145634,1.6172733504298691e-12,2.0582688889123043e-12
GSE97537,BCAP29,164.9407241905892,116.25330983806325,0.5010393395719523,1.6599937286681532e-12,2.1124111489693287e-12
GSE97537,IPO4,123.09648383495639,154.63951925706436,-0.32674619065202826,1.7069216097959644e-12,2.171895420330326e-12
GSE97537,MELK,96.33336908316856,74.46517503599227,0.36712345658812934,1.71099937431383e-12,2.1768500688997595e-12
GSE97537,ANO6,403.50915524689583,186.5270092617145,1.1090739555193827,1.7213082778336737e-12,2.1897304810731125e-12
GSE97537,BCL11A,247.17504427927494,122.3121882798097,1.0090426458038755,1.7748574545692543e-12,2.2576095305139692e-12
GSE97537,SEC61A2,135.74729898724655,83.50279425451342,0.6944413844930616,1.7927407061128287e-12,2.280111997967992e-12
GSE97537,CD63,548.1262539559401,348.06471160750766,0.6536433725187779,1.7945556788111023e-12,2.282175254301607e-12
GSE97537,SLPI,233.9886900014533,690.8840181868215,-1.5579388948669761,1.8034433217200763e-12,2.2932315692104195e-12
GSE97537,TMEM163,82.18091365156769,102.69941157706482,-0.31808327125625646,1.824287754932019e-12,2.3194879529850786e-12
GSE97537,HPCAL1,2687.584147501234,2056.4750984036327,0.38597165606197104,1.843627676200431e-12,2.3438259946198523e-12
GSE97537,MRPS16,379.87041460916396,321.8693001480555,0.23834995646327758,1.8495717065416815e-12,2.351130282035432e-12
GSE97537,EDNRB,145.01520699843746,110.39541189745621,0.3904288159751741,1.8674183489028895e-12,2.3735616862772772e-12
GSE97537,WDR45B,289.4676664866651,211.4274524883014,0.45140735745836963,1.8856661972383168e-12,2.3964981690993785e-12
GSE97537,RLBP1,94.75205709202366,79.75686336800209,0.24571860470087128,1.8926521220551316e-12,2.4051184564557647e-12
GSE97537,CNOT11,1025.6062386990727,1111.4760122247287,-0.11589129532426065,1.9054879630928395e-12,2.4211699722054202e-12
GSE97537,POU6F1,127.27706559156933,93.16120825882133,0.4460585188293272,1.9229047684160027e-12,2.4430381290572843e-12
GSE97537,TBC1D16,150.6702183804116,94.5484346624025,0.6666336857470021,1.937836039641818e-12,2.461744077394997e-12
GSE97537,GEMIN7,103.19319498818804,88.14022912285512,0.2251124818246998,1.976000152486631e-12,2.5099568553523062e-12
GSE97537,NETO1,84.31256632087296,105.06666361046749,-0.3141411258128905,2.0068551367143705e-12,2.5488760778542163e-12
GSE97537,ADCY2,127.16320075924709,104.00592278948166,0.28751137886021527,2.015849323240484e-12,2.560024864488478e-12
GSE97537,NBN,166.647206571002,107.40040407410959,0.6290583098600093,2.0338993747207305e-12,2.582670508961734e-12
GSE97537,MYO9B,506.43789363621187,352.14342651780595,0.5229770165612507,2.036728891622528e-12,2.5859861468692213e-12
GSE97537,UTP3,95.19795455594253,68.4944778172973,0.4691078757948089,2.049719921991834e-12,2.6022015220655413e-12
