,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
IGFBP3,0.31266326,-0.1976102,-0.21706727,0.09617309,-0.24606174,0.07362214,-0.102599345,0.11488118,-0.015087672,-0.24257836,-0.41760755,0.07093589,0.35653543,-0.2694561,0.004035469,0.03112393
IGFBP5,0.31305218,-0.19794309,-0.21509472,0.096019775,-0.24436304,0.075234026,-0.1017709,0.11491469,-0.012306087,-0.2421215,-0.41789007,0.07009663,0.3529095,-0.270342,0.004091494,0.029838433
IGFBP7,0.32525516,-0.20253304,-0.21200317,0.07016659,-0.24341273,0.07942051,-0.1136704,0.11554333,-0.020854577,-0.23764585,-0.43070057,0.07699503,0.33993763,-0.25656384,0.013008006,0.03200884
IL10,0.31547913,-0.1990155,-0.21701425,0.09661946,-0.2456831,0.07359512,-0.10378147,0.11331978,-0.013225153,-0.24162519,-0.41726643,0.06851858,0.3558853,-0.26919705,0.0049989,0.029966602
IL18,0.31484938,-0.19725248,-0.21739835,0.096749276,-0.24584073,0.07276206,-0.10375927,0.11430877,-0.013956599,-0.24171942,-0.41721398,0.0691687,0.3557768,-0.26853484,0.0051652305,0.03104267
IL1A,0.31365806,-0.19802143,-0.21610281,0.09633303,-0.24502492,0.074457556,-0.10294087,0.11382542,-0.013428539,-0.2414809,-0.41765565,0.0695958,0.35436606,-0.26934934,0.004670061,0.030557042
IL1B,0.33089525,-0.20710203,-0.21027258,0.057095513,-0.24288398,0.08211607,-0.11831233,0.11569703,-0.024330318,-0.23627888,-0.43722862,0.0813057,0.33595225,-0.25152946,0.015999619,0.032695435
IL6,0.3284127,-0.20582217,-0.20896247,0.057694346,-0.24266264,0.08298463,-0.11726421,0.11567814,-0.024668455,-0.23591903,-0.4372062,0.08168858,0.33361697,-0.2514596,0.016022742,0.03275962
IRF1,0.3293077,-0.20599988,-0.2114889,0.060104564,-0.24291244,0.08160624,-0.1170579,0.11684091,-0.023974001,-0.23770808,-0.43584228,0.080925584,0.33783847,-0.25390837,0.0140600465,0.03215418
IRF7,0.3402657,-0.20569545,-0.20909032,0.054637104,-0.23948741,0.080139086,-0.12162266,0.11517564,-0.017330073,-0.2323713,-0.43727612,0.07784812,0.33089668,-0.24698228,0.021460716,0.034905933
IRF9,0.34070298,-0.20893128,-0.20864196,0.053643882,-0.23912397,0.08232297,-0.122179165,0.111878924,-0.017167151,-0.23123188,-0.43670833,0.077692315,0.33261842,-0.24699512,0.022259248,0.034764476
JAK2,0.31349716,-0.19814406,-0.21851449,0.097151086,-0.24696651,0.07271117,-0.10318954,0.11406385,-0.015490614,-0.24280968,-0.41628602,0.07027836,0.35958266,-0.2693287,0.00442547,0.03126546
JUN,0.3132534,-0.1975542,-0.21734639,0.097381175,-0.24574298,0.073339045,-0.1031355,0.11354492,-0.014404058,-0.24153839,-0.41697693,0.06973669,0.3569342,-0.26914227,0.0045185834,0.031643756
KDM6B,0.3415108,-0.21385098,-0.2058373,0.04732281,-0.23920038,0.084729716,-0.12122335,0.11209715,-0.01712516,-0.23198065,-0.43989325,0.08095336,0.33185327,-0.24692476,0.022205664,0.033642888
KEAP1,0.3232067,-0.20339179,-0.21404096,0.06944892,-0.2452845,0.07896948,-0.11371821,0.11617761,-0.024971351,-0.23933697,-0.43126112,0.07944892,0.34462696,-0.25727165,0.011138018,0.032640107
KLF6,0.32705337,-0.21106952,-0.21106067,0.08331993,-0.24291658,0.07927081,-0.10699366,0.105399035,-0.006252818,-0.23650166,-0.41855007,0.06901564,0.35432878,-0.2630918,0.014281806,0.030164188
LACTB,0.32496363,-0.21315807,-0.21259892,0.0807457,-0.24438345,0.08072296,-0.10763853,0.10517966,-0.011150882,-0.23791477,-0.41953558,0.07210356,0.3582282,-0.26359978,0.01282572,0.030320035
LCN2,0.34091562,-0.21398735,-0.20816869,0.04861088,-0.24041909,0.08423023,-0.122249156,0.11084951,-0.019544996,-0.23223042,-0.43841526,0.080886975,0.33600205,-0.24687265,0.022106469,0.034308597
LGMN,0.33690998,-0.21272564,-0.20732443,0.052368894,-0.24078873,0.08387692,-0.11902704,0.11220167,-0.018785797,-0.23363005,-0.43788248,0.08074969,0.3356319,-0.24969693,0.019458156,0.033189036
LIFR,0.33843368,-0.21186858,-0.20668177,0.051683024,-0.24035293,0.08395833,-0.11992989,0.112866946,-0.018119417,-0.2332874,-0.43847856,0.07959278,0.33196735,-0.24884346,0.020399302,0.032053456
LIG1,0.3253688,-0.21364558,-0.20969976,0.07958451,-0.24431464,0.080536485,-0.10534314,0.10652889,-0.008076914,-0.23840006,-0.42000026,0.07245225,0.3553909,-0.26341993,0.013688657,0.029321393
LIG3,0.31209195,-0.19907323,-0.21502778,0.09652473,-0.24475732,0.07593314,-0.10173862,0.11337892,-0.013070136,-0.24176072,-0.41770023,0.06990446,0.35381776,-0.2706174,0.003862176,0.029592471
LIG4,0.31419206,-0.19865057,-0.21788368,0.09763835,-0.24611795,0.07349968,-0.10283678,0.1134324,-0.01351203,-0.24250732,-0.41539764,0.069378614,0.35894573,-0.26984188,0.0049126223,0.030658139
LMNB1,0.31372964,-0.20137586,-0.21674436,0.09310335,-0.24732369,0.076287925,-0.10521803,0.11062042,-0.018039115,-0.24113595,-0.41761857,0.070528045,0.35669857,-0.26715893,0.006642025,0.029802823
LOX,0.32958615,-0.21027248,-0.21150437,0.07640533,-0.24338159,0.07988228,-0.11150898,0.10631838,-0.0113676265,-0.23546597,-0.42219955,0.07108337,0.35020512,-0.25839335,0.016785525,0.031057375
LPCAT3,0.3236456,-0.20372471,-0.21443957,0.08123663,-0.24197221,0.07810411,-0.11176446,0.11027368,-0.016032144,-0.23580018,-0.42600793,0.07190594,0.34809572,-0.2616535,0.009677157,0.0333092
LPIN1,0.3144729,-0.19782163,-0.21756248,0.0947018,-0.2456795,0.07437287,-0.10533576,0.11382366,-0.016554572,-0.241324,-0.4188452,0.06988816,0.3542866,-0.26806954,0.004862454,0.030670421
LPIN2,0.3142537,-0.19777581,-0.21755612,0.094935104,-0.24486005,0.075293005,-0.10468958,0.11384437,-0.015411295,-0.24163356,-0.41752744,0.07022178,0.3550553,-0.26884165,0.0050300024,0.030820934
MAD2L1,0.32455128,-0.21281059,-0.20736998,0.082032025,-0.24300963,0.08045891,-0.102902055,0.107265815,-0.004106477,-0.23815812,-0.42002916,0.0709583,0.35189402,-0.26505166,0.012797888,0.028275045
MAP1LC3A,0.31550175,-0.19930309,-0.21991318,0.096597165,-0.24724919,0.07355152,-0.1065055,0.111288376,-0.017524436,-0.24131685,-0.41618556,0.06846957,0.3596503,-0.26783633,0.005793251,0.03070872
MAP1LC3B,0.31931162,-0.20196074,-0.21554956,0.087992996,-0.2431702,0.076723516,-0.10819521,0.11173578,-0.015256271,-0.23841316,-0.4231217,0.07070279,0.35113686,-0.26588732,0.0063348636,0.031635284
MAP3K14,0.33985776,-0.21086235,-0.2066752,0.05008045,-0.23951092,0.08380139,-0.12085893,0.11377228,-0.017837994,-0.2328394,-0.43918985,0.08001654,0.33045036,-0.24774563,0.021192731,0.032919608
MAPK1,0.33448613,-0.20933342,-0.20829019,0.04838507,-0.24244916,0.084753975,-0.122231856,0.115691744,-0.027286813,-0.23485589,-0.44229957,0.0828841,0.32906717,-0.24761851,0.018434335,0.031497985
MAPK14,0.3318861,-0.20656964,-0.21130306,0.055751085,-0.24371493,0.08097167,-0.1203045,0.11629713,-0.026902676,-0.23603752,-0.43920642,0.081410065,0.33519575,-0.25010473,0.015876375,0.032972544
MAPK3,0.31111032,-0.19655299,-0.21614209,0.0997273,-0.24546343,0.0740225,-0.10213596,0.11276399,-0.013847716,-0.24090067,-0.41650614,0.06846966,0.35440183,-0.26975262,0.004207637,0.030823307
MAPK8,0.3112684,-0.19685385,-0.21462996,0.09920539,-0.24422598,0.07463631,-0.10094611,0.11361139,-0.011609793,-0.24093321,-0.41732,0.0687169,0.35244834,-0.2706606,0.0036358498,0.030477291
MAX,0.3135727,-0.1977672,-0.21634021,0.09901549,-0.24440667,0.07486606,-0.103414625,0.11242425,-0.01262445,-0.24062717,-0.41699082,0.06717616,0.35325664,-0.27028334,0.004166357,0.029539784
MCM2,0.3261771,-0.21302128,-0.21050736,0.082163036,-0.24427211,0.07989429,-0.10586936,0.10522901,-0.0069770515,-0.23771988,-0.41810936,0.07024349,0.35610217,-0.26337287,0.014459811,0.029180402
MCM3,0.32389987,-0.21414222,-0.21056265,0.078686446,-0.24553138,0.080995545,-0.107020795,0.10553598,-0.0124458,-0.23800865,-0.4218518,0.07302491,0.35537386,-0.2626996,0.0128268525,0.029234761
MCM4,0.3239995,-0.21320647,-0.2092936,0.08015719,-0.24412242,0.080903396,-0.10519715,0.10655942,-0.008803435,-0.23812485,-0.4210416,0.07234396,0.35380724,-0.2639109,0.012618579,0.029044295
MCM5,0.3261347,-0.21442634,-0.21184632,0.07445136,-0.24610457,0.08191612,-0.10999307,0.10644337,-0.015672669,-0.2386466,-0.42291906,0.0741052,0.35439593,-0.26080787,0.014218401,0.0284381
MCM6,0.3264785,-0.21262288,-0.20900139,0.08267242,-0.24282357,0.08001159,-0.10443291,0.10580698,-0.0037685633,-0.23736651,-0.4180168,0.06994702,0.35439718,-0.26405442,0.014432814,0.029397665
MCM7,0.32471913,-0.2139921,-0.20984897,0.08007437,-0.24432588,0.080683336,-0.104827195,0.106174685,-0.00799036,-0.23852691,-0.41950393,0.07277396,0.3567723,-0.26393604,0.013353173,0.029665599
MCU,0.34038937,-0.2108273,-0.20598038,0.055776313,-0.23904821,0.08131118,-0.11795826,0.11266997,-0.01186382,-0.2322818,-0.43634787,0.07699883,0.33291942,-0.2495639,0.020931685,0.03333836
MDM2,0.31251505,-0.19890046,-0.21504323,0.09579623,-0.24409196,0.0759525,-0.1014171,0.11456422,-0.012355909,-0.24225497,-0.4180873,0.07065074,0.35383338,-0.271146,0.0033591017,0.029872498
MDM4,0.31423295,-0.19738278,-0.21729155,0.09746516,-0.24560866,0.07316062,-0.10316675,0.114294924,-0.013499603,-0.24198754,-0.41683936,0.06906508,0.35597628,-0.26941216,0.004620809,0.030680453
MEN1,0.32511157,-0.2120615,-0.20917946,0.08204694,-0.24283254,0.080652595,-0.105263226,0.10597373,-0.0062074214,-0.23710386,-0.4196872,0.07053769,0.35283875,-0.26395014,0.013417151,0.029411165
MKI67,0.32564694,-0.21714145,-0.21064952,0.07593952,-0.24501613,0.08379185,-0.10897127,0.102891006,-0.013191894,-0.23717295,-0.4215325,0.07303478,0.3559687,-0.26201838,0.014361113,0.028485684
MMP1,0.32313153,-0.21567442,-0.21002686,0.079091415,-0.2450574,0.08318095,-0.106787555,0.10295547,-0.011930026,-0.23727873,-0.42009684,0.07264711,0.35629112,-0.26305342,0.013739154,0.028916115
MMP10,0.31305283,-0.19694385,-0.21536404,0.09879598,-0.243788,0.07425919,-0.101697326,0.11395509,-0.01089216,-0.24099919,-0.41716322,0.06839891,0.3530733,-0.2706031,0.0038834177,0.030634036
MMP12,0.3124793,-0.19785339,-0.21649787,0.09766927,-0.24576035,0.074635655,-0.10323124,0.1126451,-0.014737606,-0.24120432,-0.41695806,0.06887676,0.35472012,-0.26923645,0.0047543533,0.030196222
MMP13,0.31316057,-0.1973745,-0.21742956,0.09550369,-0.24672988,0.07302514,-0.102756545,0.1155119,-0.015564255,-0.24311718,-0.41729975,0.07136242,0.35716712,-0.26880005,0.0046761297,0.031187182
MMP2,0.31298488,-0.19886413,-0.21528804,0.09474808,-0.2445153,0.07592891,-0.10247275,0.11432769,-0.01365485,-0.24194361,-0.41859654,0.07076381,0.35334164,-0.27004457,0.004017964,0.029962296
MMP3,0.31298918,-0.19904283,-0.21627444,0.09596127,-0.2451019,0.07540938,-0.10273628,0.11362899,-0.014082395,-0.24203727,-0.41766134,0.070177004,0.35530525,-0.27022418,0.0039689504,0.030011995
MMP9,0.31797576,-0.20694456,-0.23034836,0.100745246,-0.25430903,0.073042035,-0.117107265,0.09620572,-0.030591935,-0.2374289,-0.41071418,0.06300683,0.3781696,-0.26364592,0.009114806,0.03167315
MNT,0.31345356,-0.19663098,-0.2177181,0.09861025,-0.24599391,0.072509736,-0.10356404,0.11403265,-0.014596224,-0.24157289,-0.41734317,0.06852533,0.35568482,-0.26928413,0.0040217787,0.030906288
MPO,0.33692455,-0.21151109,-0.20899794,0.05746311,-0.24067557,0.08287966,-0.11878735,0.110104986,-0.016777083,-0.23299403,-0.43361208,0.078004465,0.33909544,-0.2504074,0.020301051,0.0338365
MRE11,0.32450145,-0.21315718,-0.20924446,0.07834162,-0.24445778,0.08128238,-0.10615445,0.10632681,-0.010019466,-0.23782066,-0.4212024,0.072968274,0.35322702,-0.26236928,0.01397936,0.029361254
MTOR,0.31236473,-0.19784673,-0.21601307,0.09638725,-0.24531937,0.07430747,-0.10205514,0.114349104,-0.013902806,-0.24197033,-0.41774765,0.070635274,0.35523832,-0.2697231,0.0040560216,0.031046612
MYC,0.3170786,-0.19966656,-0.2187053,0.096934855,-0.24646881,0.07286647,-0.10487663,0.11268813,-0.01368086,-0.24197963,-0.41594213,0.06786798,0.35881293,-0.26888436,0.0056910478,0.029903853
NBN,0.31366453,-0.1980373,-0.21613443,0.09819977,-0.24540684,0.07411635,-0.10225351,0.11343313,-0.012234688,-0.24181937,-0.41607934,0.068346694,0.35499027,-0.26993418,0.0049536265,0.029661955
NCOA4,0.31487823,-0.19828904,-0.21603695,0.09427619,-0.24453586,0.0747045,-0.10323761,0.1149214,-0.013136491,-0.24189992,-0.41833112,0.07059254,0.35404885,-0.26910943,0.0048957802,0.030716086
NFE2L2,0.3162626,-0.19629243,-0.21833375,0.0955293,-0.24615616,0.07183118,-0.10573323,0.11472037,-0.015615292,-0.24119692,-0.41831774,0.06907472,0.3549139,-0.26684862,0.00583148,0.031678498
NFKB1,0.3163941,-0.19885302,-0.21836439,0.09136887,-0.24665624,0.07327995,-0.105881445,0.115447305,-0.017594002,-0.24254054,-0.41977423,0.072016045,0.356681,-0.26700848,0.0053568073,0.03140948
NLRP3,0.3334086,-0.20963636,-0.21051344,0.053626,-0.24243268,0.083091944,-0.12110411,0.11332663,-0.025751844,-0.23434365,-0.43922025,0.08169401,0.33632803,-0.24958792,0.01708724,0.033825703
NOX4,0.3304073,-0.20648009,-0.21263167,0.063784614,-0.24207541,0.08058643,-0.11952358,0.11197431,-0.023667902,-0.23371257,-0.43606564,0.07730697,0.33897665,-0.25307384,0.014003605,0.03419789
NR1D1,0.3370422,-0.21283853,-0.20831066,0.053812683,-0.24108183,0.08304654,-0.11898965,0.111585535,-0.018550545,-0.23361155,-0.4368765,0.080287635,0.33814973,-0.25003582,0.019265909,0.03381194
NR2F2,0.32620588,-0.213755,-0.21117225,0.080031425,-0.24386325,0.08133042,-0.107214876,0.10518331,-0.009051017,-0.23777294,-0.41932908,0.071414426,0.35609305,-0.26339477,0.013904516,0.029218676
NUAK2,0.32320982,-0.21162474,-0.2122229,0.08376396,-0.24509233,0.079207,-0.10627936,0.1058361,-0.010753393,-0.23814958,-0.41946542,0.07097632,0.3572592,-0.2643322,0.01172759,0.029840453
PADI4,0.34042627,-0.21311662,-0.20445949,0.045343578,-0.2391639,0.08624484,-0.122169495,0.112778194,-0.019409537,-0.23165216,-0.4424284,0.081173345,0.32621932,-0.24607995,0.022060966,0.032066375
PARP1,0.31423724,-0.19801658,-0.21671756,0.0954265,-0.2464481,0.073430896,-0.10341562,0.114190616,-0.014752425,-0.24204145,-0.41738087,0.07008611,0.35561812,-0.26809376,0.0056583807,0.030670134
PCNA,0.31519476,-0.19904539,-0.21654792,0.09739706,-0.2456224,0.07445586,-0.104146056,0.11207157,-0.013213567,-0.24095851,-0.41672418,0.06727669,0.35433197,-0.26899326,0.0056294873,0.029042615
PDE4B,0.33648708,-0.211862,-0.2071919,0.058288366,-0.23955795,0.084352925,-0.11786252,0.11030824,-0.014823392,-0.23296581,-0.43434337,0.07659638,0.3349921,-0.252018,0.019327119,0.031458013
PLIN2,0.31459895,-0.19680563,-0.21669567,0.09609854,-0.24497846,0.073892504,-0.103668,0.11452136,-0.013515912,-0.24152873,-0.41722578,0.06941433,0.35395634,-0.26853865,0.0054968856,0.030869855
PLK1,0.32522032,-0.2129426,-0.2089506,0.08082673,-0.24367282,0.080500275,-0.105001636,0.10667614,-0.006860137,-0.23795474,-0.4203738,0.07126333,0.35305452,-0.26391912,0.013239574,0.0286852
PNPLA2,0.31914663,-0.20177409,-0.21612772,0.08911364,-0.24423757,0.07512674,-0.10748701,0.111934446,-0.0151451975,-0.23892123,-0.42221355,0.070767686,0.3535875,-0.26577455,0.0064238757,0.032241657
PPARGC1A,0.3123888,-0.19670461,-0.2158964,0.09541966,-0.2450799,0.07413116,-0.10272341,0.11524185,-0.014800221,-0.24169007,-0.41901624,0.07104789,0.35325357,-0.26894692,0.0040402524,0.03143225
PPP2R2B,0.33686274,-0.21359932,-0.20785987,0.056663364,-0.24065822,0.08348471,-0.1179464,0.11055619,-0.016210869,-0.23362963,-0.43553934,0.07814665,0.33802474,-0.25190097,0.018592563,0.032140024
PRKAA1,0.31319553,-0.19620503,-0.21759593,0.095803395,-0.24579778,0.07305269,-0.10431532,0.11455556,-0.016402937,-0.2412569,-0.41859967,0.070606545,0.35512477,-0.26785672,0.0045970753,0.032369077
PRKAA2,0.3143747,-0.19700634,-0.2163515,0.094239,-0.24488509,0.074255645,-0.10418926,0.1151003,-0.01488582,-0.24140868,-0.41922945,0.070495814,0.35262066,-0.26814008,0.0049185418,0.031071017
PRKD1,0.33799613,-0.21238187,-0.20635822,0.05290842,-0.23886308,0.085231006,-0.119390145,0.11117446,-0.016296819,-0.23228073,-0.43723944,0.07916294,0.3328606,-0.24977028,0.02038433,0.03286051
PRKDC,0.31455642,-0.20113552,-0.21911559,0.098796755,-0.24723333,0.07479407,-0.105122425,0.108920045,-0.015694506,-0.2410796,-0.41406757,0.067152664,0.36106962,-0.2692095,0.005962372,0.029579872
PRNP,0.31465453,-0.19726029,-0.21855292,0.094662875,-0.24627092,0.07357931,-0.106399715,0.11326737,-0.018042885,-0.24079777,-0.4187352,0.069988534,0.35548812,-0.26686552,0.005464416,0.03182006
PTBP1,0.33731747,-0.21365489,-0.2067054,0.05764343,-0.23986685,0.08355677,-0.11638783,0.11001932,-0.012843356,-0.2332926,-0.4335567,0.07765393,0.3384213,-0.25205487,0.019875884,0.03258223
PTEN,0.31422088,-0.19748533,-0.2174401,0.097697586,-0.24563071,0.07316923,-0.10352789,0.11363196,-0.013788894,-0.24152954,-0.4168399,0.068797946,0.35617507,-0.26917055,0.0047342405,0.030937234
PTGS2,0.32526535,-0.20413828,-0.21562478,0.06577264,-0.24679005,0.07846746,-0.11712767,0.11453789,-0.028979853,-0.23815596,-0.4319238,0.08061959,0.3466555,-0.2533751,0.013811175,0.03455858
RAD50,0.3137838,-0.19799039,-0.21497029,0.09613398,-0.2444089,0.07504752,-0.10219807,0.114254035,-0.011922985,-0.2415593,-0.41759968,0.0693984,0.35255468,-0.26966596,0.004916411,0.02986001
RAD51,0.31800112,-0.20095685,-0.21491317,0.08997208,-0.24369094,0.07551701,-0.10634513,0.11201409,-0.013963066,-0.23861781,-0.4218958,0.07057752,0.3518415,-0.2660321,0.0065138303,0.03220313
RB1,0.31279826,-0.19693083,-0.21755138,0.09577429,-0.24604261,0.073446244,-0.10425413,0.11461521,-0.016953744,-0.24166444,-0.41922623,0.070546344,0.35488743,-0.26858142,0.0037247874,0.031411953
RBM3,0.32375026,-0.21001862,-0.21194367,0.08524603,-0.24362451,0.07932715,-0.10611221,0.10547044,-0.008369438,-0.23717795,-0.41787368,0.06984924,0.3561759,-0.26417348,0.012794767,0.030652272
RELA,0.31529114,-0.1984913,-0.21614443,0.09380421,-0.2451159,0.07442674,-0.10375805,0.11462379,-0.013803951,-0.24176782,-0.4184409,0.070487976,0.35408276,-0.26833224,0.005484853,0.030640857
RFC1,0.32643813,-0.21307003,-0.21042985,0.082313806,-0.2437616,0.079902306,-0.105781704,0.10533385,-0.0063115507,-0.23757406,-0.41836664,0.070114955,0.355936,-0.26375562,0.014080767,0.029312147
RFC2,0.32363653,-0.21364664,-0.21098731,0.08010359,-0.2456212,0.080610305,-0.106645346,0.10542744,-0.011932768,-0.2381858,-0.42071196,0.0725027,0.35632414,-0.2630965,0.012836292,0.029288402
RFC3,0.32294053,-0.21422973,-0.21068357,0.080335334,-0.24479139,0.08185148,-0.106240705,0.10480254,-0.011414006,-0.23799995,-0.42049688,0.07264824,0.35643166,-0.26405686,0.012290876,0.029228905
RFC4,0.324714,-0.21234734,-0.20995674,0.080261886,-0.24421033,0.081188366,-0.106472254,0.10628616,-0.009510562,-0.23793823,-0.42022502,0.07142298,0.35284638,-0.263126,0.013697632,0.028478554
RFC5,0.3231816,-0.2156959,-0.20929268,0.07827914,-0.24423105,0.083532035,-0.10594273,0.105024524,-0.010927349,-0.2382601,-0.4216003,0.07324226,0.35438108,-0.26447925,0.012185048,0.027923556
RGS4,0.31844935,-0.20767298,-0.21102495,0.075144514,-0.24650738,0.081851006,-0.10922863,0.11113816,-0.022115633,-0.23941427,-0.42747736,0.076660395,0.34624776,-0.26095963,0.01038269,0.02868971
RPA1,0.3249094,-0.21564579,-0.2102662,0.080216974,-0.24423885,0.082425565,-0.10594221,0.10353058,-0.00865265,-0.23772793,-0.41840282,0.07187086,0.35778642,-0.26392725,0.014094595,0.029040122
RPA2,0.32520968,-0.21345107,-0.20899178,0.07833153,-0.24450955,0.08178142,-0.106763735,0.10629534,-0.009984672,-0.23790866,-0.42152944,0.071780905,0.35118997,-0.26251432,0.0140530355,0.02761619
RPA3,0.32529,-0.21181694,-0.20877576,0.08075093,-0.2435512,0.08064552,-0.1054374,0.106687434,-0.007006459,-0.23757061,-0.4199276,0.07094917,0.35158306,-0.2630076,0.014282279,0.028759113
RPS6KB1,0.31258315,-0.19711497,-0.2162478,0.09768729,-0.24507856,0.07395047,-0.10207312,0.11424368,-0.01313962,-0.24177033,-0.41701257,0.06968054,0.35501945,-0.26988363,0.004196562,0.030978391
RUNX3,0.3366737,-0.2115106,-0.20897382,0.06038773,-0.2413271,0.081199616,-0.116964124,0.11138848,-0.01483006,-0.23434772,-0.4332155,0.07662746,0.33974427,-0.25250193,0.01855018,0.032261282
S100A8,0.3326334,-0.20698878,-0.20745221,0.045580834,-0.24192178,0.08516033,-0.1233071,0.11704118,-0.030582488,-0.23376045,-0.44580176,0.08513503,0.32475764,-0.24567388,0.018066797,0.033329137
SAT1,0.3201145,-0.20204942,-0.21482918,0.0807358,-0.24495882,0.077886,-0.109279215,0.11414228,-0.01902321,-0.24013901,-0.4240603,0.07469298,0.34940815,-0.2623328,0.009553585,0.031233812
SELE,0.31139576,-0.1973075,-0.21651006,0.09788954,-0.24596676,0.07404257,-0.101905055,0.113735594,-0.014518276,-0.24201226,-0.41656837,0.070144236,0.35620585,-0.2697129,0.0042560287,0.03104083
SERPINE1,0.31440085,-0.19971985,-0.21901363,0.09484866,-0.24733415,0.07375157,-0.104116976,0.113961585,-0.016797759,-0.24344712,-0.41655445,0.07119353,0.3605517,-0.26911667,0.0047725514,0.030595979
SESN2,0.3141753,-0.1977273,-0.21879712,0.09529817,-0.24691108,0.0729644,-0.10484575,0.11432887,-0.017286308,-0.24233231,-0.41778117,0.070657,0.35786706,-0.26809984,0.0047648884,0.03144733
SETD7,0.3416436,-0.21293132,-0.20583123,0.050262406,-0.2390236,0.08407472,-0.12034755,0.11245922,-0.014996611,-0.2323971,-0.43842772,0.07890123,0.3311609,-0.24816528,0.021889027,0.032314472
SIRT1,0.31929052,-0.20306624,-0.2169487,0.085547835,-0.24460924,0.07583262,-0.10766415,0.11359172,-0.017144032,-0.24060749,-0.42324919,0.0738662,0.35595924,-0.2660297,0.0057431087,0.0326112
SIRT6,0.31322652,-0.19821957,-0.21470246,0.09536314,-0.24490714,0.075488985,-0.102461584,0.11360831,-0.013070658,-0.24127853,-0.41765702,0.06985547,0.35239357,-0.26882207,0.005593274,0.030002767
SLAMF8,0.3244419,-0.21335205,-0.209714,0.080430776,-0.24284744,0.08236413,-0.10635407,0.10451574,-0.008492038,-0.2367163,-0.41996002,0.07166219,0.35408986,-0.26363546,0.013504747,0.02983745
SLC1A5,0.3387031,-0.21278238,-0.20666796,0.052360028,-0.24028641,0.083461985,-0.120060444,0.11175727,-0.017744742,-0.23245871,-0.43913049,0.07901554,0.33278087,-0.24899681,0.019837808,0.032566033
SLC3A2,0.3149162,-0.19830693,-0.21651138,0.09366083,-0.2452361,0.07469925,-0.10393876,0.11503517,-0.014607593,-0.24220645,-0.41855302,0.07073915,0.3540361,-0.2686236,0.0050899684,0.030283982
SLC40A1,0.31595558,-0.2000385,-0.21810882,0.09108701,-0.24679956,0.074803054,-0.10648575,0.113140605,-0.018390507,-0.24166548,-0.41894895,0.071712896,0.35700613,-0.26640972,0.006449271,0.031210387
SLC7A11,0.31483206,-0.1983997,-0.2170072,0.094902456,-0.24535033,0.07430416,-0.1039543,0.11427129,-0.014419079,-0.24192435,-0.41792178,0.070139915,0.3553242,-0.2688592,0.004950244,0.030604748
SMARCB1,0.33859593,-0.21218619,-0.2083148,0.053851724,-0.2408185,0.08316809,-0.11992192,0.11194933,-0.017885178,-0.23358856,-0.43655777,0.078814685,0.3358005,-0.24964033,0.020146128,0.032439657
SMURF2,0.33766332,-0.21200368,-0.20836046,0.0585676,-0.24024042,0.0824714,-0.1177829,0.11051049,-0.014375918,-0.23328668,-0.43348095,0.07698442,0.33864224,-0.25156438,0.01972181,0.032920487
SNAI1,0.31409118,-0.1966404,-0.21649213,0.09475255,-0.24440464,0.07414512,-0.10444884,0.114935495,-0.01501596,-0.24086137,-0.41991252,0.07029332,0.3522327,-0.26836562,0.004210647,0.031580687
SNCA,0.3388138,-0.21141654,-0.20618631,0.050265223,-0.2397922,0.08422442,-0.12045197,0.112985514,-0.018271275,-0.23258796,-0.4392996,0.080184266,0.330558,-0.24781398,0.021043634,0.032888934
SOCS1,0.3368112,-0.21076281,-0.20826289,0.05690968,-0.24053258,0.082157984,-0.11759561,0.11242593,-0.015851505,-0.23399767,-0.43459302,0.07883148,0.33778042,-0.25094503,0.019505896,0.033584595
SOCS2,0.33787763,-0.21331365,-0.20811367,0.055232614,-0.24065933,0.08328736,-0.11838464,0.11085033,-0.016220272,-0.23362854,-0.43501624,0.078959465,0.33874416,-0.2507239,0.019933127,0.033086784
SOD1,0.32484692,-0.20295115,-0.2136957,0.075558245,-0.24418065,0.0782419,-0.113090366,0.11381135,-0.019637078,-0.23795599,-0.42796347,0.073952496,0.34357488,-0.25876364,0.0118161775,0.030852078
SP1,0.34013876,-0.21270168,-0.20776483,0.04790461,-0.2399027,0.08458297,-0.12262501,0.11177965,-0.020537816,-0.23195708,-0.43988478,0.081368014,0.33332276,-0.24658184,0.021592587,0.034456566
SPATA2,0.32361168,-0.2090792,-0.20940329,0.08175686,-0.24248672,0.08083488,-0.10715405,0.10695235,-0.00954432,-0.2361466,-0.42228955,0.07041095,0.34791422,-0.2628681,0.01256315,0.029563965
SQSTM1,0.31562883,-0.19863772,-0.21806806,0.094606414,-0.24590072,0.07386574,-0.10565326,0.1137168,-0.016206905,-0.24151126,-0.41881534,0.06957923,0.35552073,-0.26819316,0.0048110522,0.03051777
STAT3,0.3118088,-0.19816013,-0.21698245,0.09639184,-0.24654672,0.07372683,-0.10281824,0.11416457,-0.01630485,-0.24224855,-0.4185031,0.0708133,0.35635948,-0.26950726,0.003369704,0.030891897
